AL Price,AR Price,DE Price,FL Price,GA Price,KY Price,LA Price,MD Price,MS Price,NC Price,OK Price,SC Price,TN Price,TX Price,VA Price,WV Price
54.76,0.0,0,0.0,62.56,54.74,0,0.0,0,0.0,0.0,0.0,0.0,28.98,0.0,0.0
53.9,0.0,0,77.78,0.0,54.04,0,0.0,0,0.0,0.0,0.0,0.0,30.72,71.53,0.0
54.1,0.0,0,81.39,61.69,53.99,0,0.0,0,0.0,0.0,0.0,0.0,30.36,79.5,0.0
55.86,0.0,0,0.0,66.01,54.38,0,0.0,0,0.0,0.0,0.0,0.0,31.31,0.0,0.0
53.43,0.0,0,0.0,65.14,53.6,0,0.0,0,0.0,0.0,0.0,0.0,30.14,0.0,0.0
58.25,40.98,0,0.0,0.0,53.34,0,0.0,0,0.0,0.0,0.0,0.0,31.0,0.0,0.0
59.14,40.15,0,0.0,0.0,53.14,0,0.0,0,0.0,0.0,0.0,0.0,30.84,0.0,0.0
59.65,42.81,0,0.0,0.0,53.16,0,0.0,0,0.0,0.0,0.0,0.0,30.55,0.0,0.0
59.36,42.6,0,0.0,0.0,53.46,0,0.0,0,0.0,0.0,0.0,0.0,30.02,0.0,0.0
52.93,42.08,0,78.62,0.0,53.63,0,0.0,0,0.0,0.0,0.0,0.0,31.68,0.0,0.0
49.73,42.92,0,77.21,59.54,51.58,0,0.0,0,0.0,0.0,0.0,0.0,31.43,0.0,0.0
48.78,42.45,0,0.0,59.91,51.52,0,0.0,0,0.0,0.0,0.0,0.0,30.66,0.0,0.0
50.31,41.97,0,76.82,58.93,52.88,0,0.0,0,0.0,0.0,0.0,0.0,29.67,0.0,0.0
49.44,0.0,0,0.0,0.0,49.95,0,76.32,0,0.0,35.07,0.0,0.0,32.04,0.0,0.0
47.51,0.0,0,73.31,58.72,49.48,0,0.0,0,0.0,35.54,0.0,0.0,31.45,67.95,0.0
49.33,0.0,0,71.25,0.0,50.31,0,0.0,0,0.0,34.39,0.0,0.0,32.18,72.0,0.0
48.79,0.0,0,73.17,0.0,49.02,0,0.0,0,0.0,35.26,88.77,0.0,29.99,0.0,56.84
47.83,0.0,0,0.0,63.65,51.08,0,0.0,0,0.0,34.49,0.0,0.0,30.47,0.0,0.0
53.73,0.0,0,73.3,0.0,50.36,0,0.0,0,0.0,33.91,0.0,0.0,30.52,0.0,0.0
51.97,0.0,0,73.13,0.0,48.48,0,0.0,0,0.0,34.03,0.0,0.0,31.16,0.0,0.0
50.19,39.3,0,74.52,0.0,48.38,0,0.0,0,0.0,0.0,0.0,0.0,31.39,0.0,0.0
50.01,39.01,0,74.57,0.0,48.17,0,0.0,0,0.0,0.0,0.0,0.0,30.76,0.0,0.0
46.91,0.0,0,74.41,0.0,48.2,0,0.0,0,0.0,0.0,89.76,0.0,28.83,0.0,0.0
47.55,0.0,0,73.67,0.0,46.81,0,0.0,0,0.0,34.27,0.0,0.0,29.33,0.0,0.0
47.91,0.0,0,0.0,0.0,47.6,0,0.0,0,0.0,33.72,0.0,0.0,28.29,0.0,54.88
47.02,38.97,0,0.0,0.0,47.34,0,0.0,0,78.8,0.0,0.0,0.0,26.64,0.0,0.0
49.29,39.6,0,0.0,57.79,47.34,0,0.0,0,0.0,33.04,0.0,0.0,25.55,0.0,0.0
47.62,39.56,0,70.54,0.0,47.89,0,0.0,0,76.81,0.0,0.0,0.0,27.45,0.0,0.0
52.38,36.82,0,0.0,0.0,47.03,0,0.0,0,76.3,0.0,0.0,0.0,24.79,0.0,0.0
49.77,35.16,0,0.0,0.0,45.95,0,0.0,0,74.59,0.0,83.72,0.0,26.47,0.0,57.8
46.56,36.24,0,0.0,0.0,47.57,0,0.0,0,0.0,34.74,0.0,0.0,26.12,0.0,0.0
48.75,38.14,0,0.0,0.0,47.92,0,0.0,0,0.0,31.78,76.03,0.0,27.75,0.0,0.0
47.28,38.15,0,0.0,0.0,46.74,0,0.0,0,0.0,33.53,0.0,0.0,27.86,0.0,54.37
42.33,37.09,0,0.0,0.0,46.42,0,0.0,0,78.74,0.0,77.14,0.0,28.43,0.0,54.6
39.85,36.36,0,0.0,0.0,45.34,0,0.0,0,0.0,0.0,0.0,0.0,28.5,0.0,0.0
43.57,36.12,0,70.72,0.0,45.49,0,0.0,0,79.96,0.0,0.0,0.0,29.39,0.0,53.7
35.58,36.01,0,70.02,0.0,46.18,0,0.0,0,77.65,0.0,0.0,0.0,27.69,0.0,52.17
41.22,35.83,0,0.0,0.0,43.23,0,0.0,0,0.0,0.0,0.0,0.0,28.0,0.0,53.97
41.56,40.45,0,70.7,0.0,42.96,0,0.0,0,73.75,0.0,0.0,0.0,27.85,0.0,52.19
41.95,0.0,0,0.0,0.0,41.44,0,0.0,0,0.0,33.79,82.03,0.0,0.0,0.0,0.0
42.28,36.21,0,0.0,0.0,42.43,0,0.0,0,74.7,0.0,0.0,0.0,0.0,0.0,0.0
41.67,38.44,0,0.0,0.0,42.96,0,0.0,0,0.0,0.0,80.58,0.0,26.89,0.0,53.9
43.53,35.94,0,0.0,0.0,44.13,0,0.0,0,0.0,0.0,79.64,0.0,27.34,0.0,54.61
44.83,37.38,0,0.0,0.0,44.7,0,0.0,0,74.6,0.0,81.39,0.0,27.91,0.0,55.78
43.54,34.07,0,69.42,0.0,45.21,0,0.0,0,0.0,0.0,81.71,0.0,27.53,0.0,53.24
0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.42,33.2,0,0.0,54.5,44.98,0,62.73,0,74.55,0.0,0.0,0.0,26.77,0.0,54.02
39.51,32.9,0,0.0,0.0,44.0,0,0.0,0,0.0,0.0,83.48,0.0,26.49,0.0,53.79
40.5,33.81,0,0.0,0.0,44.89,0,0.0,0,0.0,0.0,84.19,0.0,26.09,0.0,52.91
45.25,33.91,0,0.0,57.82,44.3,0,0.0,0,0.0,0.0,84.2,0.0,26.91,0.0,0.0
45.61,33.77,0,0.0,0.0,43.93,0,0.0,0,0.0,0.0,84.78,0.0,29.21,0.0,52.36
44.6,35.44,0,0.0,0.0,42.79,0,0.0,0,0.0,0.0,0.0,0.0,29.43,59.99,51.3
46.55,34.75,0,0.0,0.0,43.03,0,0.0,0,0.0,0.0,82.05,0.0,26.14,0.0,50.94
41.97,32.99,0,0.0,56.28,42.92,0,0.0,0,0.0,0.0,80.97,0.0,26.63,0.0,0.0
44.19,33.85,0,0.0,56.23,44.0,0,0.0,0,0.0,0.0,82.08,0.0,26.94,0.0,51.06
47.06,34.77,0,66.94,0.0,42.95,0,0.0,0,0.0,0.0,0.0,0.0,27.35,0.0,50.24
40.08,34.85,0,0.0,0.0,43.97,0,0.0,0,0.0,0.0,0.0,0.0,26.9,0.0,51.65
42.62,0.0,0,66.19,0.0,42.82,0,0.0,0,80.65,0.0,82.08,0.0,27.04,0.0,52.18
43.84,0.0,0,0.0,0.0,43.01,0,0.0,0,80.49,0.0,81.14,0.0,26.93,0.0,52.32
39.31,35.57,0,0.0,0.0,43.39,0,0.0,0,0.0,0.0,82.81,0.0,26.38,0.0,52.29
45.73,35.82,0,72.2,0.0,44.3,0,0.0,0,0.0,0.0,81.49,0.0,28.87,0.0,52.43
43.03,35.66,0,68.82,0.0,43.29,0,0.0,0,0.0,0.0,79.35,0.0,0.0,0.0,51.16
41.83,35.3,0,0.0,0.0,43.43,0,0.0,0,86.28,0.0,0.0,0.0,0.0,0.0,51.07
46.58,34.77,0,0.0,0.0,44.73,0,0.0,0,74.13,0.0,0.0,0.0,0.0,0.0,51.93
44.78,36.7,0,69.93,0.0,43.43,0,0.0,0,70.39,0.0,0.0,0.0,0.0,0.0,51.49
45.22,0.0,0,68.13,0.0,43.02,0,0.0,0,68.64,0.0,0.0,0.0,0.0,0.0,51.49
47.86,0.0,0,69.3,0.0,42.45,0,65.38,0,67.98,29.67,79.51,0.0,0.0,0.0,51.29
44.62,32.76,0,0.0,0.0,42.17,0,65.14,0,68.33,0.0,78.2,0.0,0.0,0.0,52.67
43.94,0.0,0,65.99,53.81,41.62,0,63.82,0,65.96,27.83,0.0,0.0,0.0,0.0,53.37
42.16,33.51,0,0.0,0.0,40.73,0,0.0,0,67.38,0.0,77.58,0.0,0.0,0.0,52.04
40.92,33.26,0,65.11,0.0,39.95,0,65.57,0,66.4,0.0,0.0,0.0,0.0,86.78,52.13
42.86,34.79,0,64.57,0.0,40.45,0,68.74,0,64.77,0.0,0.0,0.0,0.0,59.22,52.03
37.61,33.93,0,0.0,0.0,40.15,0,0.0,0,66.59,0.0,76.73,0.0,0.0,0.0,50.8
0.0,33.58,0,61.25,0.0,40.17,0,66.84,0,66.46,0.0,0.0,0.0,0.0,0.0,0.0
37.59,0.0,0,61.06,0.0,41.87,0,0.0,0,68.01,0.0,0.0,0.0,0.0,0.0,51.25
0.0,35.2,0,0.0,0.0,42.7,0,0.0,0,64.49,0.0,0.0,0.0,0.0,0.0,50.5
38.57,0.0,0,60.32,0.0,44.61,0,57.88,0,64.19,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0,60.25,0.0,44.88,0,0.0,0,65.19,26.63,0.0,0.0,0.0,60.03,0.0
39.24,0.0,0,58.01,0.0,43.24,0,0.0,0,67.94,27.56,0.0,0.0,0.0,0.0,49.98
40.54,0.0,0,59.26,0.0,41.86,0,0.0,0,66.49,26.27,0.0,0.0,0.0,0.0,50.72
41.96,0.0,0,56.77,0.0,41.42,0,0.0,0,65.1,27.08,0.0,0.0,0.0,0.0,48.78
41.95,0.0,0,0.0,0.0,40.82,0,69.01,0,64.4,27.21,0.0,0.0,0.0,0.0,0.0
39.69,0.0,0,56.87,0.0,41.6,0,72.76,0,62.04,28.75,77.64,0.0,0.0,0.0,47.0
41.19,0.0,0,58.85,0.0,40.91,0,0.0,0,63.05,28.26,0.0,0.0,0.0,0.0,48.24
38.51,0.0,0,0.0,0.0,40.06,0,0.0,0,63.65,31.82,75.82,0.0,0.0,0.0,48.39
37.3,0.0,0,58.46,0.0,39.74,0,65.35,0,61.42,28.82,72.09,44.4,0.0,0.0,0.0
42.11,0.0,0,55.66,0.0,40.39,0,64.0,0,58.66,30.26,71.87,0.0,0.0,0.0,0.0
39.08,0.0,0,56.46,0.0,39.84,0,64.16,0,58.32,27.51,70.53,0.0,0.0,0.0,0.0
38.35,0.0,0,0.0,0.0,40.74,0,0.0,0,0.0,29.96,71.1,0.0,0.0,67.96,0.0
42.92,0.0,0,55.13,0.0,41.93,0,62.92,0,0.0,27.93,0.0,0.0,0.0,0.0,0.0
43.93,0.0,0,55.01,0.0,41.99,0,64.48,0,0.0,30.79,0.0,0.0,0.0,0.0,0.0
42.06,0.0,0,0.0,0.0,42.19,0,64.2,0,0.0,28.49,0.0,0.0,0.0,0.0,0.0
37.61,0.0,0,66.26,0.0,42.16,0,62.28,0,0.0,29.33,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0,73.12,0.0,41.98,0,66.14,0,0.0,30.46,78.32,46.24,0.0,0.0,0.0
38.48,0.0,0,0.0,0.0,42.29,0,66.23,0,0.0,32.19,0.0,0.0,0.0,82.67,0.0
0.0,40.93,0,67.88,55.82,45.1,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
