AZ Price,CO Price,CA Price,ID Price,MT Price,NM Price,NV Price,OR Price,UT Price,WA Price,WY Price
4.68,0.0,0.0,0.0,0,4.36,0.0,0.0,0.0,0.0,0.0
4.33,0.0,0.0,0.0,0,4.24,0.0,0.0,0.0,0.0,0.0
4.18,0.0,0.0,0.0,0,4.05,0.0,0.0,0.0,0.0,0.0
4.42,0.0,0.0,0.0,0,4.25,0.0,0.0,0.0,0.0,0.0
4.48,0.0,0.0,0.0,0,4.32,0.0,0.0,0.0,0.0,0.0
4.65,0.0,0.0,0.0,0,4.41,4.55,0.0,0.0,0.0,0.0
5.32,0.0,0.0,0.0,0,4.77,0.0,0.0,0.0,0.0,0.0
5.85,0.0,0.0,0.0,0,4.98,5.35,0.0,0.0,0.0,0.0
7.51,0.0,0.0,0.0,0,6.86,6.17,0.0,0.0,0.0,0.0
0.0,6.26,0.0,0.0,0,5.21,7.01,5.93,5.62,6.17,0.0
6.06,6.06,0.0,0.0,0,5.22,5.85,5.18,0.0,5.44,0.0
5.78,0.0,0.0,0.0,0,5.2,0.0,0.0,4.96,0.0,0.0
5.32,0.0,0.0,0.0,0,5.35,5.34,5.11,0.0,5.27,0.0
5.17,0.0,0.0,0.0,0,4.79,5.44,0.0,0.0,0.0,0.0
4.78,0.0,0.0,0.0,0,4.59,4.71,0.0,0.0,0.0,0.0
4.89,0.0,0.0,0.0,0,4.61,4.81,0.0,0.0,0.0,0.0
4.57,4.87,0.0,0.0,0,4.79,4.78,0.0,0.0,0.0,0.0
4.88,0.0,0.0,0.0,0,4.51,4.69,0.0,0.0,0.0,0.0
0.0,5.21,0.0,0.0,0,4.0,4.98,0.0,0.0,0.0,0.0
0.0,0.0,3.9,0.0,0,3.71,4.1,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0,3.11,3.54,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0,3.09,3.45,0.0,0.0,0.0,0.0
0.0,0.0,3.31,0.0,0,3.03,3.27,0.0,0.0,0.0,0.0
